173,6.568,7.999,7.434628227636725
174,6.583,7.923,7.442943495848728
175,6.614,7.337,7.451211111832329
176,6.579,7.096,7.459431618637296
177,6.615,6.916,7.467605550082997
178,6.616,7.255,7.475733430966398
179,6.636,7.291,7.483815777264256
180,6.664,7.465,7.491853096329675
181,6.68,7.164,7.499845887083206
182,6.583,7.614,7.5077946401986955
183,6.578,6.678,7.515699838284043
184,6.614,7.626,7.523561956057013
185,6.645,7.162,7.531381460516312
186,6.703,7.172,7.539158811108032
187,6.615,8.715,7.546894459887637
188,6.689,7.833,7.554588851677638
189,6.768,7.295,7.562242424221073
190,6.674,7.876,7.569855608330948
191,6.781,7.771,7.577428828035749
192,6.737,7.345,7.584962500721156
193,6.719,8.004,7.592457037268081
194,6.733,7.598,7.599912842187128
195,6.717,7.248,7.60733031374961
196,6.679,8.914,7.6147098441152075
197,6.778,7.071,7.622051819456376
198,6.769,7.947,7.6293566200796095
199,6.744,6.993,7.636624620543649
200,6.707,7.252,7.643856189774724
201,6.737,8.392,7.651051691178928
202,6.756,8.66,7.6582114827517955
203,6.796,8.17,7.665335917185176
204,6.788,7.808,7.672425341971495
205,6.802,7.089,7.679480099505446
206,6.774,7.174,7.6865005271832185
207,6.855,8.545,7.693486957499324
208,6.913,8.409,7.700439718141092
209,6.73,7.228,7.7073591320808825
210,6.774,8.254,7.714245517666122
211,6.879,7.651,7.721099188707186
212,6.809,8.656,7.727920454563199
213,6.848,11.071,7.734709620225838
214,6.826,8.592,7.7414669864011465
215,6.797,7.891,7.74819284958946
216,6.83,8.396,7.754887502163469
217,6.853,7.596,7.7615512324444795
218,6.856,9.052,7.768184324776926
219,6.894,7.44,7.774787059601174
220,6.888,8.846,7.78135971352466
221,6.866,7.723,7.787902559391431
222,6.957,8.505,7.794415866350105
223,6.977,7.476,7.800899899920305
224,6.831,8.062,7.807354922057604
225,6.927,7.399,7.8137811912170365
226,6.939,8.063,7.820178962415188
227,6.892,8.92,7.826548487290915
228,6.961,8.772,7.832890014164742
229,6.958,7.508,7.8392037880969445
230,6.942,7.04,7.845490050944376
231,6.952,8.321,7.851749041416057
232,7.028,7.187,7.857980995127572
233,6.967,7.945,7.86418614465428
234,6.973,7.732,7.870364719583405
235,6.935,7.798,7.876516946564999
236,6.995,8.508,7.882643049361842
237,6.97,8.381,7.888743248898259
238,6.986,8.275,7.894817763307944
239,7.08,8.23,7.900866807980749
240,7.033,7.816,7.906890595608519
241,6.974,8.074,7.912889336229961
242,7.075,9.256,7.918863237274595
243,6.945,7.291,7.92481250360578
244,7.029,8.111,7.930737337562887
245,6.968,8.282,7.936637939002571
246,6.916,8.144,7.942514505339239
247,6.917,8.212,7.948367231584678
248,6.965,10.799,7.954196310386876
249,6.969,8.654,7.960001932068081
250,7.019,8.582,7.965784284662086
251,7.007,7.777,7.971543553950771
252,6.935,7.623,7.977279923499917
253,7.062,8.719,7.98299357469431
254,6.953,7.93,7.9886846867721655
255,7.023,7.028,7.994353436858857
256,7.047,7.863,8
257,7.019,8.127,8.005624549193879
258,7.014,8.819,8.011227255423254
259,7.059,8.514,8.016808287686553
260,7.097,7.877,8.022367813028454
261,7.015,8.097,8.027905996569885
262,7.029,7.896,8.03342300153745
263,7.097,8.628,8.038918989292302
264,7.093,7.699,8.044394119358452
265,7.069,8.389,8.04984854945056
266,7.121,7.992,8.055282435501189
267,7.194,8.543,8.060695931687555
268,7.113,8.914,8.066089190457772
269,7.136,8.547,8.071462362556623
270,7.231,8.646,8.076815597050832
271,7.173,7.605,8.08214904135387
272,7.21,8.018,8.087462841250339
273,7.159,7.908,8.092757140919852
274,7.097,7.802,8.098032082960527
275,7.177,7.972,8.103287808412022
276,7.172,8.232,8.108524456778168
277,7.188,10.205,8.113742166049189
278,7.181,8.563,8.118941072723507
279,7.134,9.516,8.124121311829187
280,7.196,7.742,8.129283016944965
281,7.154,7.82,8.134426320220925
282,7.228,8.472,8.139551352398794
283,7.287,7.936,8.144658242831882
284,7.199,8.021,8.149747119504683
285,7.273,8.732,8.154818109052105
286,7.241,9.009,8.159871336778389
287,7.251,8.105,8.164906926675688
288,7.247,8.034,8.169925001442312
289,7.262,8.522,8.174925682500678
290,7.325,10.048,8.179909090014934
291,7.356,8.109,8.184875342908285
292,7.339,8.531,8.189824558880018
293,7.289,8.359,8.194756854422248
294,7.198,8.926,8.199672344836364
295,7.266,9.607,8.204571144249204
296,7.375,9.592,8.20945336562895
297,7.338,8.823,8.214319120800766
298,7.363,8.059,8.219168520462162
299,7.322,7.893,8.224001674198105
300,7.263,8.417,8.228818690495881
301,7.397,8.617,8.233619676759702
302,7.27,8.537,8.238404739325079
303,7.365,9.239,8.24317398347295
304,7.267,8.622,8.247927513443585
305,7.367,9.577,8.252665432450248
306,7.401,8.68,8.257387842692651
307,7.39,8.056,8.262094845370179
308,7.403,8.165,8.2667865406949
309,7.426,7.949,8.271463027904375
310,7.406,7.97,8.276124405274238
311,7.352,8.832,8.280770770130601
312,7.329,9.613,8.285402218862249
313,7.397,8.563,8.290018846932618
314,7.416,8.139,8.294620748891626
315,7.383,8.825,8.29920801838728
316,7.467,8.011,8.303780748177102
317,7.42,8.466,8.308339030139408
318,7.416,9.748,8.312882955284355
319,7.443,8.367,8.31741261376487
320,7.362,9.379,8.321928094887362
321,7.522,9.453,8.326429487122303
322,7.416,8.207,8.330916878114618
323,7.429,7.824,8.335390354693924
324,7.467,10.364,8.339850002884624
325,7.497,8.709,8.344295907915816
326,7.428,8.722,8.348728154231077
327,7.462,9.238,8.353146825498083
328,7.476,8.013,8.357552004618084
329,7.46,9.201,8.361943773735241
330,7.524,9.049,8.366322214245816
331,7.473,8.551,8.370687406807217
332,7.476,9.825,8.375039431346924
333,7.49,8.621,8.379378367071261
334,7.49,8.024,8.383704292474052
335,7.466,9.272,8.388017285345134
336,7.409,8.598,8.39231742277876
337,7.517,9.111,8.396604781181859
338,7.51,8.521,8.400879436282183
339,7.514,8.335,8.405141463136344
340,7.563,10.221,8.409390936137703
341,7.499,8.712,8.413627929024173
342,7.569,8.481,8.417852514885897
343,7.559,8.893,8.422064766172811
344,7.578,8.628,8.426264754702098
345,7.644,9.063,8.430452551665532
346,7.534,9.682,8.434628227636725
347,7.557,8.222,8.43879185257826
348,7.571,8.649,8.442943495848729
349,7.604,10.61,8.447083226209651
350,7.587,8.628,8.451211111832329
351,7.551,10.098,8.45532722030456
352,7.557,8.443,8.459431618637296
353,7.547,8.752,8.46352437327118
354,7.577,8.604,8.467605550082997
355,7.569,9.041,8.471675214392045
356,7.586,9.04,8.475733430966397
357,7.559,9.041,8.479780264029099
358,7.628,8.744,8.483815777264256
359,7.576,8.374,8.487840033823051
360,7.628,9.269,8.491853096329676
361,7.674,10.843,8.49585502688717
362,7.706,8.357,8.499845887083206
363,7.604,8.672,8.50382573799575
364,7.622,10.36,8.507794640198696
365,7.629,8.633,8.51175265376738
366,7.567,10.25,8.515699838284041
367,7.661,8.805,8.519636252843213
368,7.59,8.581,8.523561956057014
369,7.651,8.547,8.527477006060396
370,7.638,8.977,8.531381460516311
371,7.631,9.84,8.535275376620802
372,7.671,8.182,8.539158811108031
373,7.661,8.223,8.543031820255239
374,7.637,9.05,8.546894459887637
375,7.674,8.938,8.550746785383243
376,7.724,8.015,8.554588851677638
377,7.756,8.015,8.558420713268664
378,7.704,9.4,8.562242424221074
379,7.733,9.426,8.566054038171092
380,7.644,8.828,8.569855608330949
381,7.729,9.069,8.573647187493322
382,7.722,8.539,8.57742882803575
383,7.778,8.451,8.581200581924957
384,7.663,8.865,8.584962500721156
385,7.737,8.896,8.588714635582264
386,7.73,9.182,8.59245703726808
387,7.732,9.722,8.59618975614441
388,7.663,9.318,8.599912842187127
389,7.719,9.035,8.603626344986191
390,7.708,10.362,8.60733031374961
391,7.728,10.449,8.611024797307353
392,7.72,9.182,8.614709844115207
393,7.804,10.095,8.618385502258606
394,7.714,8.808,8.622051819456376
395,7.715,11.347,8.625708843064466
396,7.744,9.053,8.62935662007961
397,7.711,9.531,8.632995197142957
398,7.807,8.791,8.636624620543648
399,7.809,8.411,8.640244936222347
400,7.738,8.233,8.643856189774723
401,7.736,9.59,8.64745842645492
402,7.706,9.365,8.651051691178928
403,7.759,9.92,8.654636028527966
404,7.703,10.748,8.658211482751796
405,7.787,9.746,8.661778097771986
406,7.737,8.537,8.665335917185176
407,7.776,8.982,8.668884984266246
408,7.765,8.854,8.672425341971495
409,7.807,9.43,8.67595703294175
410,7.802,9.009,8.679480099505447
411,7.826,11.102,8.682994583681682
412,7.761,10.451,8.686500527183219
413,7.745,8.215,8.689997971419446
414,7.785,8.957,8.693486957499324
415,7.766,9.153,8.696967526234287
416,7.718,9.086,8.700439718141093
417,7.797,8.519,8.703903573444663
418,7.798,9.867,8.707359132080883
419,7.804,8.893,8.710806433699352
420,7.747,8.91,8.714245517666122
421,7.773,8.703,8.717676423066395
422,7.848,9.383,8.721099188707186
423,7.838,8.498,8.72451385311995
424,7.797,9.919,8.727920454563199
425,7.875,9.677,8.731319031025064
426,7.794,9.151,8.73470962022584
427,7.85,9.37,8.73809225962049
428,7.789,9.478,8.741466986401146
429,7.791,9.879,8.744833837499545
430,7.823,8.528,8.74819284958946
431,7.808,9.984,8.751544059089097
432,7.851,9.549,8.754887502163468
433,7.775,9.789,8.758223214726724
434,7.837,8.849,8.76155123244448
435,7.842,9.998,8.76487159073609
436,7.805,9.451,8.768184324776927
437,7.836,8.735,8.771489469500597
438,7.796,10.178,8.774787059601174
439,7.836,9.968,8.778077129535358
440,7.828,8.701,8.781359713524658
441,7.933,11.138,8.784634845557521
442,7.829,10.14,8.787902559391432
443,7.821,9.269,8.791162888555018
444,7.897,11.024,8.794415866350105
445,7.834,9.368,8.79766152585376
446,7.943,9.38,8.800899899920305
447,7.891,9.273,8.804131021183318
448,7.87,9.863,8.807354922057604
449,7.86,9.217,8.810571634741148
450,7.924,8.814,8.813781191217037
451,7.89,10.194,8.816983623255382
452,7.854,10.411,8.820178962415188
453,7.872,9.198,8.823367240046235
454,7.907,9.592,8.826548487290916
455,7.938,9.923,8.829722735086058
456,7.976,9.595,8.832890014164741
457,7.876,10.12,8.83605035505807
458,7.858,9.517,8.839203788096944
459,7.955,9.267,8.842350343413807
460,7.935,10.675,8.845490050944376
461,7.905,9.273,8.848622940429339
462,7.912,8.871,8.851749041416056
463,7.951,9.879,8.854868383260236
464,7.906,10.117,8.857980995127573
465,7.949,10.596,8.861086905995393
466,7.914,9.491,8.86418614465428
467,7.835,9.868,8.867278739709661
468,7.914,10.974,8.870364719583405
469,7.945,12.322,8.873444112515376
470,8.013,9.771,8.876516946565
471,8.023,10.65,8.879583249612782
472,7.958,8.634,8.88264304936184
473,7.882,9.153,8.885696373339394
474,7.944,9.558,8.88874324889826
475,8.002,9.376,8.89178370321831
476,8.014,9.408,8.894817763307945
477,7.875,8.749,8.897845456005513
478,7.892,10.184,8.90086680798075
479,7.954,8.942,8.90388184573618
480,7.973,10.051,8.906890595608518
481,7.985,9.664,8.909893083770042
482,7.905,9.163,8.912889336229961
483,7.929,9.408,8.915879378835772
484,7.996,9.326,8.918863237274595
485,7.986,8.547,8.92184093707449
486,7.997,9.741,8.92481250360578
487,8.009,11.335,8.927777962082342
488,7.975,9.379,8.930737337562887
489,7.979,8.916,8.933690654952233
490,7.926,10.03,8.93663793900257
491,8.029,9.532,8.939579214314692
492,8.027,9.09,8.94251450533924
493,7.941,10.451,8.945443836377912
494,8.005,9.401,8.948367231584678
495,7.978,9.883,8.951284714966972
496,7.955,9.416,8.954196310386875
497,7.951,9.846,8.957102041562287
498,8.024,10.288,8.96000193206808
499,7.982,10.88,8.96289600533726
500,8.056,10.021,8.965784284662087
501,7.972,9.637,8.968666793195208
502,7.945,10.533,8.971543553950772
503,7.983,9.871,8.974414589805527
504,7.982,11.237,8.977279923499916
505,7.964,9.359,8.980139577639157
506,8.003,12.561,8.98299357469431
507,8.039,9,8.985841937003341
508,8.001,9.279,8.988684686772165
509,7.953,8.917,8.991521846075695
510,8.053,10.974,8.994353436858857
511,7.96,11.272,8.997179480937621
512,8.045,9.434,9
513,8.042,9.677,9.002815015607053
514,8.08,9.006,9.005624549193879
515,8.058,9.646,9.00842862207058
516,8.022,9.342,9.011227255423254
517,8.046,9.456,9.014020470314934
518,8.086,9.739,9.016808287686553
519,8.012,9.911,9.01959072835788
520,8.067,9.665,9.022367813028454
521,8.078,9.162,9.025139562278508
522,8.078,8.983,9.027905996569885
523,8.003,8.593,9.030667136246942
524,8.074,9.368,9.03342300153745
525,8.145,9.734,9.036173612553485
526,8.037,9.507,9.038918989292302
527,8.105,10.13,9.041659151637214
528,8.013,9.007,9.044394119358452
529,8.002,8.608,9.047123912114026
530,8.111,9.447,9.04984854945056
531,8.076,9.467,9.052568050804153
532,8.13,10.045,9.055282435501189
533,8.158,10.016,9.057991722759175
534,8.147,9.529,9.060695931687555
535,8.074,10.981,9.063395081288508
536,8.153,9.959,9.066089190457772
537,8.144,8.817,9.068778277985412
538,8.115,9.316,9.071462362556623
539,8.122,9.268,9.074141462752506
540,8.128,10.206,9.076815597050832
541,8.104,9.546,9.079484783826814
542,8.145,10.426,9.082149041353873
543,8.175,9.379,9.084808387804362
544,8.152,11.079,9.087462841250339
545,8.123,9.868,9.090112419664289
546,8.206,10.725,9.092757140919852
547,8.121,9.591,9.095397022792556
548,8.206,10.197,9.098032082960527
549,8.058,10.267,9.100662339005199
550,8.185,10.042,9.103287808412022
551,8.232,9.883,9.105908508571158
552,8.196,10.156,9.108524456778168
553,8.222,9.546,9.111135670234708
554,8.144,9.444,9.113742166049189
555,8.239,10.28,9.116343961237469
556,8.248,9.165,9.118941072723507
557,8.159,9.858,9.121533517340032
558,8.162,10.184,9.124121311829187
559,8.171,11.624,9.12670447284319
560,8.226,10.938,9.129283016944965
561,8.231,8.777,9.131856960608792
562,8.132,10.835,9.134426320220925
563,8.187,9.779,9.13699111208023
564,8.171,10.724,9.139551352398794
565,8.269,9.402,9.142107057302551
566,8.273,10.267,9.144658242831882
567,8.176,9.031,9.147204924942228
568,8.244,9.378,9.149747119504683
569,8.254,10.155,9.152284842306582
570,8.239,9.122,9.154818109052105
571,8.167,10.062,9.157346935362844
572,8.16,9.872,9.159871336778389
573,8.223,9.516,9.162391328756906
574,8.254,9.969,9.164906926675688
575,8.255,10.137,9.167418145831737
576,8.211,9.152,9.169925001442312
577,8.12,9.827,9.172427508645482
578,8.209,9.454,9.174925682500678
579,8.353,9.72,9.177419537989238
580,8.224,9.514,9.179909090014934
581,8.322,9.453,9.182394353404527
582,8.258,10.631,9.184875342908285
583,8.349,9.815,9.187352073200495
584,8.295,11.349,9.189824558880018
585,8.346,10.354,9.192292814470767
586,8.225,9.595,9.194756854422247
587,8.23,10.418,9.197216693110052
588,8.308,9.196,9.199672344836364
589,8.247,9.456,9.20212382383046
590,8.31,10.075,9.204571144249202
591,8.294,9.929,9.207014320177533
592,8.331,11.069,9.20945336562895
593,8.359,9.308,9.211888294546004
594,8.21,10.393,9.214319120800766
595,8.282,10.19,9.216745858195306
596,8.31,9.597,9.219168520462162
597,8.306,10.907,9.221587121264806
598,8.288,10.423,9.224001674198105
599,8.402,10.924,9.226412192788786
600,8.367,10.09,9.228818690495881
601,8.32,9.73,9.231221180711186
602,8.277,9.425,9.233619676759702
603,8.232,10.384,9.236014191900084
604,8.366,10.615,9.238404739325079
605,8.419,9.813,9.240791332161958
606,8.328,9.526,9.24317398347295
607,8.421,9.514,9.245552706255681
608,8.317,9.894,9.247927513443585
609,8.374,9.543,9.250298417906333
610,8.389,9.031,9.252665432450248
611,8.375,10.168,9.25502856981873
612,8.319,10.436,9.257387842692651
613,8.367,10.104,9.259743263690781
614,8.346,9.58,9.262094845370179
615,8.464,10.475,9.264442600226602
616,8.368,9.735,9.2667865406949
617,8.425,10.465,9.269126679149418
618,8.29,10.647,9.271463027904375
619,8.373,9.796,9.273795599214264
620,8.39,9.904,9.276124405274238
621,8.439,10.125,9.278449458220482
622,8.442,11.229,9.280770770130601
623,8.307,9.288,9.283088353024002
624,8.402,8.866,9.285402218862249
625,8.432,9.007,9.287712379549449
626,8.387,9.523,9.290018846932618
627,8.362,9.19,9.29232163280204
628,8.407,10.527,9.294620748891626
629,8.341,9.747,9.29691620687929
630,8.404,9.742,9.29920801838728
631,8.378,9.164,9.301496194982548
632,8.424,9.725,9.303780748177104
633,8.37,10.656,9.30606168942834
634,8.4,10.663,9.308339030139408
635,8.412,9.218,9.310612781659529
636,8.371,10.83,9.312882955284355
637,8.473,9.996,9.3151495622563
638,8.418,9.68,9.31741261376487
639,8.462,10.313,9.319672120946993
640,8.417,9.373,9.321928094887362
641,8.512,10.371,9.324180546618742
642,8.412,10.432,9.326429487122303
643,8.447,10.32,9.328674927327947
644,8.47,10.074,9.330916878114618
645,8.461,9.678,9.333155350310616
646,8.519,10.069,9.335390354693924
647,8.435,12.506,9.337621901992508
648,8.378,10.043,9.339850002884624
649,8.493,9.81,9.342074667999139
650,8.425,10.682,9.344295907915816
651,8.454,10.098,9.346513733165635
652,8.433,10.55,9.348728154231077
653,8.397,9.824,9.35093918154643
654,8.442,12.21,9.353146825498083
655,8.478,9.924,9.355351096424812
656,8.466,10.12,9.357552004618084
657,8.406,9.785,9.359749560322328
658,8.483,9.379,9.361943773735241
659,8.452,10.018,9.364134655008051
660,8.411,10.358,9.366322214245816
661,8.468,9.916,9.36850646150769
662,8.484,10.912,9.370687406807217
663,8.494,10.234,9.372865060112588
664,8.561,9.614,9.375039431346924
665,8.446,9.895,9.377210530388552
666,8.463,10.714,9.379378367071261
667,8.46,9.986,9.381542951184585
668,8.504,9.341,9.383704292474052
669,8.425,10.254,9.38586240064146
670,8.547,9.872,9.388017285345134
671,8.439,10.056,9.390168956200183
672,8.533,9.529,9.39231742277876
673,8.496,10.491,9.394462694610317
674,8.404,10.084,9.396604781181859
675,8.462,10.474,9.398743691938193
676,8.504,9.554,9.400879436282185
677,8.509,9.931,9.403012023574997
678,8.496,10.114,9.405141463136344
679,8.487,11.291,9.407267764244732
680,8.58,9.522,9.4093909361377
681,8.556,11.292,9.41151098801207
682,8.561,10.143,9.413627929024173
683,8.456,10.988,9.41574176829009
684,8.503,10,9.417852514885897
685,8.514,9.574,9.419960177847889
686,8.541,10.05,9.422064766172811
687,8.524,9.812,9.4241662888181
688,8.527,9.564,9.426264754702098
689,8.53,10.733,9.428360172704291
690,8.437,9.914,9.43045255166553
691,8.542,9.597,9.432541900388259
692,8.555,9.981,9.434628227636724
693,8.613,10.539,9.436711542137214
694,8.501,10.262,9.43879185257826
695,8.526,10.113,9.44086916761087
696,8.545,9.81,9.442943495848729
697,8.574,11.102,9.445014845868423
698,8.555,10.026,9.447083226209651
699,8.511,9.995,9.449148645375436
700,8.555,10.564,9.451211111832329
701,8.621,9.14,9.453270634010623
702,8.544,9.751,9.45532722030456
703,8.545,11.732,9.457380879072536
704,8.55,10.971,9.459431618637296
705,8.446,10.663,9.461479447286155
706,8.521,10.196,9.46352437327118
707,8.541,9.687,9.4655664048094
708,8.662,10.789,9.467605550082997
709,8.562,9.764,9.469641817239516
710,8.545,11.174,9.471675214392045
711,8.634,11.275,9.473705749619414
712,8.562,10.395,9.475733430966399
713,8.483,10.992,9.477758266443887
714,8.635,10.87,9.479780264029099
715,8.597,10.024,9.48179943166575
716,8.531,11.03,9.483815777264256
717,8.682,9.878,9.485829308701904
718,8.591,10.238,9.487840033823051
719,8.643,10.166,9.489847960439299
720,8.573,9.725,9.491853096329676
721,8.54,10.476,9.493855449240822
722,8.61,10.315,9.49585502688717
723,8.612,10.588,9.497851836951117
724,8.633,10.297,9.499845887083204
725,8.545,10.096,9.501837184902296
726,8.597,9.725,9.50382573799575
727,8.572,9.721,9.505811553919594
728,8.613,9.919,9.507794640198696
729,8.635,9.479,9.509775004326936
730,8.561,10.567,9.51175265376738
731,8.643,13.772,9.513727595952437
732,8.621,10.088,9.515699838284043
733,8.592,9.942,9.517669388133811
734,8.601,9.663,9.519636252843211
735,8.629,11.62,9.521600439723727
736,8.562,10.09,9.523561956057014
737,8.638,12.052,9.525520809095068
738,8.54,10.163,9.527477006060396
739,8.707,9.905,9.52943055414615
740,8.563,9.334,9.531381460516311
741,8.608,9.811,9.533329732305834
742,8.653,11.432,9.535275376620802
743,8.669,9.852,9.537218400538595
744,8.718,9.636,9.539158811108031
745,8.728,10.447,9.541096615349524
746,8.669,10.359,9.543031820255237
747,8.676,12.31,9.544964432789238
748,8.686,12.096,9.546894459887637
749,8.614,10.33,9.54882190845875
750,8.695,10.187,9.550746785383243
751,8.622,10.406,9.552669097514272
752,8.649,9.692,9.554588851677638
753,8.653,9.906,9.556506054671928
754,8.643,9.702,9.558420713268664
755,8.689,10.272,9.560332834212442
756,8.768,10.596,9.562242424221074
757,8.693,10.234,9.56414948998573
758,8.611,13.24,9.566054038171092
759,8.683,10.724,9.567956075415466
760,8.678,10.182,9.569855608330949
761,8.692,10.49,9.571752643503546
762,8.689,10.471,9.573647187493322
763,8.697,10.599,9.57553924683453
764,8.629,10.058,9.57742882803575
765,8.704,10.042,9.579315937580015
766,8.777,9.877,9.581200581924957
767,8.688,10.451,9.583082767502933
768,8.658,10.965,9.584962500721156
769,8.723,10.154,9.586839787961827
770,8.675,9.763,9.588714635582264
771,8.736,11.045,9.590587049915033
772,8.602,10.365,9.59245703726808
773,8.673,11.237,9.594324603924848
774,8.773,10.397,9.59618975614441
775,8.655,11.237,9.5980525001616
776,8.694,11.506,9.599912842187129
777,8.653,10.492,9.601770788407709
778,8.668,11.142,9.603626344986191
779,8.721,10.243,9.605479518061669
780,8.843,10.044,9.60733031374961
781,8.691,10.744,9.60917873814198
782,8.713,10.511,9.611024797307353
783,8.699,12.422,9.612868497291041
784,8.735,9.726,9.614709844115207
785,8.761,11.084,9.61654884377899
786,8.664,10.4,9.618385502258606
787,8.695,10.674,9.620219825507487
788,8.795,10.389,9.622051819456376
789,8.786,10.013,9.623881490013458
790,8.673,12.054,9.625708843064466
791,8.735,10.952,9.627533884472792
792,8.738,11.047,9.62935662007961
793,8.649,10.814,9.631177055703978
794,8.694,10.29,9.632995197142959
795,8.683,10.786,9.634811050171718
796,8.682,10.538,9.636624620543648
797,8.731,9.989,9.638435913990472
798,8.781,9.748,9.640244936222347
799,8.713,10.303,9.642051692927977
800,8.73,11.479,9.643856189774723
801,8.72,10.648,9.64565843240871
802,8.716,10.289,9.64745842645492
803,8.696,9.876,9.649256177517314
804,8.84,10.644,9.651051691178928
805,8.762,9.441,9.65284497300198
806,8.724,10.636,9.654636028527968
807,8.728,11.068,9.656424863277781
808,8.68,9.748,9.658211482751794
809,8.704,10.676,9.659995892429977
810,8.75,10.443,9.661778097771986
811,8.705,9.74,9.663558104217273
812,8.817,11.371,9.665335917185176
813,8.777,10.102,9.667111542075027
814,8.753,10.987,9.668884984266246
815,8.723,10.388,9.67065624911844
816,8.74,10.635,9.672425341971495
817,8.836,11.274,9.674192268145683
818,8.776,10.052,9.675957032941747
819,8.686,11.266,9.677719641641009
820,8.777,10.218,9.679480099505446
821,8.812,11.165,9.681238411777803
822,8.827,10.161,9.682994583681682
823,8.794,11.282,9.684748620421626
824,8.772,9.383,9.686500527183219
825,8.714,10.62,9.688250309133178
826,8.814,9.789,9.689997971419444
827,8.816,10.054,9.691743519171274
828,8.766,10.736,9.693486957499324
829,8.755,11.2,9.69522829149575
830,8.726,10.494,9.696967526234287
831,8.77,10.137,9.698704666770345
832,8.829,10.55,9.700439718141093
833,8.772,10.548,9.702172685365548
834,8.794,10.423,9.703903573444663
835,8.772,10.676,9.705632387361414
836,8.794,12.285,9.707359132080883
837,8.816,9.827,9.709083812550343
838,8.814,10.296,9.710806433699352
839,8.784,11.119,9.712527000439822
840,8.861,10.315,9.714245517666123
841,8.823,12.258,9.715961990255144
842,8.851,9.773,9.717676423066395
843,8.813,11.415,9.719388820942083
844,8.824,12.726,9.721099188707186
845,8.807,11.711,9.722807531169547
846,8.832,9.903,9.72451385311995
847,8.71,10.514,9.726218159332198
848,8.76,9.698,9.727920454563199
849,8.835,10.436,9.729620743553038
850,8.801,11.043,9.731319031025064
851,8.836,10.885,9.733015321685963
852,8.769,10.264,9.734709620225837
853,8.849,10.301,9.73640193131829
854,8.787,10.495,9.73809225962049
855,8.865,11.432,9.739780609773259
856,8.817,9.825,9.741466986401146
857,8.824,10.85,9.7431513941125
858,8.812,11.302,9.744833837499545
859,8.796,10.431,9.746514321138463
860,8.828,9.477,9.74819284958946
861,8.806,10.215,9.749869427396844
862,8.853,9.866,9.751544059089097
863,8.834,10.947,9.753216749178955
864,8.894,10.437,9.754887502163468
865,8.814,10.645,9.756556322524085
866,8.774,10.24,9.758223214726724
867,8.829,11.513,9.759888183221834
868,8.902,11.438,9.76155123244448
869,8.898,10.371,9.7632123668144
870,8.796,11.773,9.76487159073609
871,8.898,10.241,9.766528908598865
872,8.855,10.557,9.768184324776927
873,8.902,9.836,9.769837843629439
874,8.79,9.74,9.771489469500597
875,8.767,9.447,9.77313920671969
876,8.876,10.15,9.774787059601174
